Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Year,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount value
39,Female,Shorts,Clothing,98,USA,Missouri,M,2023,4.6,No,nothing,Cash,
28,Female,Skirt,Clothing,89,USA,Rhode Island,S,2023,2.8,No,nothing,Cash,
0,Female,Gloves,Accessories,97,USA,Delaware,S,2023,5,No,nothing,Debit Card,0
0,Male,Backpack,Accessories,49,USA,Colorado,S,2023,2.9,No,nothing,Cash,0
68,Female,Dress,Clothing,50,USA,Nebraska,M,2023,3.3,Yes,nothing,Credit Card,10
24,Male,Belt,Accessories,91,USA,Vermont,S,2023,3.4,No,nothing,Debit Card,
24,Male,Gloves,Accessories,93,USA,Montana,XL,2023,3,Yes,9,Cash,10
21,Female,Jewelry,Accessories,98,USA,Florida,M,2023,4.7,Yes,nothing,Debit Card,10
49,Female,Socks,Clothing,82,USA,Delaware,L,2023,2.9,Yes,nothing,Credit,10
41,Female,Coat,Outerwear,37,USA,Connecticut,M,2023,4.1,No,nothing,Cash,
22,Female,Handbag,Accessories,63,USA,Hawaii,M,2023,3.2,No,nothing,Bank Transfer,0
42,Female,Blouse,Clothing,99,USA,New Mexico,M,2023,2.7,No,nothing,Debit Card,0
30,Male,Shorts,Clothing,37,USA,Kansas,M,2023,4.7,Yes,2,Cash,10
38,Female,Shoes,Footwear,34,USA,Nevada,S,2023,3.2,No,16,Cash,
40,,Shorts,Clothing,32,USA,North Carolina,M,2023,2.5,Yes,nothing,Debit Card,20
55,Male,Sandals,Footwear,23,USA,New Mexico,XL,2023,4.3,No,nothing,Debit,
37,Female,Blouse,Clothing,78,USA,Idaho,M,2023,4.4,Yes,20,Cash,20
41,Male,Coat,Outerwear,54,USA,California,M,2023,4.7,No,nothing,Credit Card,0
38,Female,Blouse,Clothing,94,USA,Wisconsin,XL,2023,4,No,nothing,Credit Card,
42,Female,Belt,Accessories,75,USA,Alaska,S,2023,4.6,No,nothing,Credit Card,0
26,Female,Blouse,Clothing,69,USA,Pennsylvania,S,2023,3.8,No,nothing,Cash,
41,Male,Scarf,Accessories,35,USA,Virginia,L,2023,3.2,No,nothing,Credit Card,
27,Female,Shirt,Clothing,78,USA,California,L,2023,5,No,nothing,Cash,0
61,Female,Socks,Clothing,29,USA,Kentucky,M,2023,3.5,No,nothing,Bank Transfer,
58,Male,Jeans,Clothing,62,USA,New York,M,2023,3.7,No,nothing,Cash,
25,Female,Dress,Clothing,58,USA,Vermont,M,2023,4.8,No,nothing,Credit,
33,Female,Boots,Footwear,88,USA,Pennsylvania,M,2023,3.7,No,40,Debit Card,
57,Female,Scarf,Accessories,80,USA,New York,L,2023,3.5,No,nothing,Debit Card,
39,Female,Scarf,Accessories,47,USA,North Carolina,M,2023,4.9,No,nothing,Debit Card,
60,Male,Gloves,Accessories,51,USA,Wyoming,L,2023,4.7,Yes,nothing,Debit Card,10
39,Female,Pants,Clothing,25,USA,Ohio,L,2023,4.9,No,nothing,Debit Card,0
42,Female,Dress,Clothing,36,USA,Alabama,M,2023,4.3,Yes,nothing,Credit Card,50
53,Female,Dress,Clothing,79,USA,Rhode Island,M,2023,3.1,No,32,Cash,
20,Male,Jeans,Clothing,41,USA,Oregon,S,2023,3.4,No,6,Debit Card,0
46,Female,Sweater,Clothing,68,USA,North Dakota,XL,2023,2.7,No,nothing,Cash,
0,Male,Sandals,Footwear,51,USA,Illinois,L,2023,2.6,No,nothing,Bank Transfer,0
0,Male,Handbag,Accessories,38,USA,New Mexico,M,2023,2.9,No,nothing,Credit Card,
28,Female,Scarf,Accessories,46,USA,Colorado,XL,2023,2.7,No,nothing,Cash,
42,Male,Sandals,Footwear,20,USA,Utah,XL,2023,4.5,No,44,Bank Transfer,0
30,Female,Sunglasses,Accessories,25,USA,Virginia,M,2023,3.1,No,nothing,Debit,
50,Male,Sweater,Clothing,89,USA,Maine,L,2023,3.2,No,nothing,Debit Card,
59,Male,Pants,Clothing,77,USA,Nebraska,M,2023,3.3,Yes,nothing,Bank Transfer,10
54,Female,Hat,Accessories,94,USA,Hawaii,M,2023,2.9,No,18,Debit Card,0
0,Male,Belt,Accessories,100,USA,Idaho,L,2023,4.1,No,nothing,Debit Card,
25,Female,Sandals,Footwear,96,USA,West Virginia,M,2023,2.7,No,nothing,Credit Card,0
41,Male,Pants,Clothing,36,USA,Vermont,XL,2023,4,No,nothing,Debit Card,
35,Male,Jewelry,Accessories,27,USA,Indiana,XL,2023,2.6,No,nothing,Bank Transfer,0
67,Female,Sunglasses,Accessories,67,USA,Idaho,M,2023,3.5,No,nothing,Debit Card,
33,Male,Blouse,Clothing,91,USA,Minnesota,S,2023,2.8,No,16,Bank Transfer,
19,Female,Belt,Accessories,62,USA,Wyoming,XL,2023,4.5,Yes,47,Cash,10
25,Male,Shorts,Clothing,88,USA,Kansas,XL,2023,3,Yes,nothing,Credit Card,10
32,Male,Pants,Clothing,66,USA,Georgia,M,2023,4.4,No,nothing,Credit Card,
30,Female,Sandals,Footwear,65,USA,Kansas,M,2023,4.7,No,nothing,Credit,0
18,M,Gloves,Accessories,25,USA,Nebraska,L,2023,4.3,Yes,38,Cash,10
38,Female,Belt,Accessories,64,USA,Washington,S,2023,4.8,No,nothing,Credit Card,0
0,Female,Shirt,Clothing,72,USA,Missouri,L,2023,4.8,No,nothing,Cash,0
0,Male,Scarf,Accessories,74,USA,Washington,S,2023,4.4,No,42,Credit Card,0
54,Female,Gloves,Accessories,50,USA,Kansas,M,2023,3.7,No,nothing,Credit Card,
70,Female,Pants,Clothing,97,USA,Minnesota,M,2023,3.9,No,nothing,Debit Card,
52,Female,Sneakers,Footwear,36,USA,Colorado,S,2023,3.8,No,nothing,Debit Card,
34,Female,Jacket,Outerwear,49,USA,Utah,M,2023,4.1,No,1,Credit Card,0
65,Female,Shoes,Footwear,64,USA,North Carolina,L,2023,4,No,14,Cash,
38,Female,Blouse,Clothing,31,USA,Florida,XL,2023,4.5,No,nothing,Credit Card,
0,Male,Boots,Footwear,66,USA,New Hampshire,S,2023,4,No,nothing,Cash,0
0,Male,Socks,Clothing,82,USA,Illinois,M,2023,4.5,No,nothing,Credit Card,
23,Female,T-shirt,Clothing,88,USA,Louisiana,M,2023,2.7,Yes,nothing,Debit Card,10
45,Female,Sandals,Footwear,34,USA,Alabama,S,2023,3.8,Yes,31,Debit Card,20
40,Male,Sneakers,Footwear,84,USA,Florida,L,2023,3.8,No,nothing,Debit Card,0
42,Male,Jewelry,Accessories,96,USA,Alabama,L,2023,3.8,No,nothing,Credit Card,
57,Male,Sandals,Footwear,71,USA,California,L,2023,4.3,Yes,18,Debit Card,50
18,Male,Jacket,Outerwear,77,USA,Maryland,M,2023,3.5,No,nothing,Bank Transfer,0
18,Female,Skirt,Clothing,66,USA,Nevada,M,2023,3.8,Yes,nothing,Credit Card,10
56,Female,Shirt,Clothing,21,USA,Massachusetts,M,2023,3.7,No,13,Debit Card,0
35,Female,Shorts,Clothing,37,USA,South Carolina,M,2023,4.8,Yes,nothing,Cash,10
49,Male,Socks,Clothing,90,USA,Delaware,L,2023,4.9,No,nothing,Cash,0
49,Male,Jacket,Outerwear,96,USA,Hawaii,M,2023,4.3,No,nothing,Debit,
34,M,Jewelry,Accessories,37,USA,Florida,L,2023,4.4,No,nothing,Debit Card,
63,,T-shirt,Clothing,66,USA,Rhode Island,M,2023,3.4,No,19,Credit,0
42,Female,Gloves,Accessories,45,USA,Wyoming,XL,2023,4.3,No,nothing,Debit Card,0
41,Male,Shoes,Footwear,89,USA,Colorado,L,2023,4.6,Yes,nothing,Credit Card,10
26,Male,Shoes,Footwear,94,USA,Virginia,L,2023,3.8,Yes,nothing,Debit Card,10
48,Female,Shoes,Footwear,96,USA,Nebraska,S,2023,3.9,Yes,nothing,Bank Transfer,10
62,Female,Hoodie,Clothing,31,USA,Oklahoma,M,2023,2.6,No,22,Debit,0
24,Male,Belt,Accessories,79,USA,North Dakota,M,2023,4.2,No,nothing,Cash,
48,Male,Coat,Outerwear,39,USA,Michigan,L,2023,4.6,No,42,Bank Transfer,
31,Female,Blouse,Clothing,22,USA,California,M,2023,5,No,nothing,Credit Card,0
41,Female,Skirt,Clothing,32,USA,Tennessee,L,2023,4.2,No,nothing,Bank Transfer,
24,Female,T-shirt,Clothing,71,USA,Ohio,L,2023,4.3,No,nothing,Credit Card,
60,F,Jeans,Clothing,96,USA,Florida,XL,2023,3.3,No,nothing,Cash,0
38,Female,Scarf,Accessories,82,USA,Missouri,M,2023,4.9,No,16,Cash,
58,Female,Backpack,Accessories,76,USA,South Carolina,L,2023,4.4,Yes,nothing,Bank Transfer,10
53,Male,Backpack,Accessories,22,USA,Arizona,M,2023,3.1,Yes,nothing,Debit,20
44,Female,Scarf,Accessories,40,USA,Indiana,XL,2023,3.5,No,nothing,Cash,0
51,Female,Hat,Accessories,92,USA,North Dakota,M,2023,3.9,Yes,nothing,Credit,10
36,Female,Coat,Outerwear,94,USA,Montana,XL,2023,3.9,No,10,Credit,
20,Female,Dress,Clothing,44,USA,Missouri,M,2023,4.3,No,32,Debit Card,
0,Female,Gloves,Accessories,49,USA,Kentucky,S,2023,3.8,No,nothing,Debit Card,
66,Female,Sweater,Clothing,26,USA,Georgia,L,2023,2.7,Yes,15,Bank Transfer,50
49,Female,Skirt,Clothing,38,USA,Kentucky,M,2023,4.4,No,nothing,Credit Card,
27,Male,Blouse,Clothing,72,USA,Georgia,L,2023,3.5,No,nothing,Debit Card,0
29,Female,Dress,Clothing,99,USA,Alaska,M,2023,3.4,No,49,Cash,0
29,Female,Jacket,Outerwear,38,USA,Maine,L,2023,4,No,nothing,Cash,
55,Female,Coat,Outerwear,96,USA,New Mexico,L,2023,4.8,Yes,13,Debit,10
57,Male,Dress,Clothing,27,USA,New York,L,2023,4.5,No,38,Cash,0
0,Female,Shorts,Clothing,24,USA,Oklahoma,M,2023,4.4,No,nothing,Debit Card,0
31,Female,Jeans,Clothing,82,USA,Wyoming,L,2023,4.1,Yes,nothing,Debit Card,50
25,Female,Hat,Accessories,56,USA,Alabama,M,2023,4.6,No,nothing,Credit Card,
61,Female,Gloves,Accessories,25,USA,Maryland,M,2023,3.8,Yes,nothing,Cash,10
53,Male,Sneakers,Footwear,67,USA,West Virginia,L,2023,2.9,No,nothing,Bank Transfer,
22,Male,Shoes,Footwear,21,USA,Kentucky,M,2023,2.8,No,nothing,Credit Card,
28,Female,Hoodie,Clothing,27,USA,Kansas,XL,2023,3,Yes,nothing,Bank Transfer,10
18,Female,Sneakers,Footwear,97,USA,Idaho,S,2023,4.2,No,8,Credit Card,0
44,Female,Handbag,Accessories,45,USA,Ohio,S,2023,4.1,Yes,nothing,Credit Card,10
32,Male,Blouse,Clothing,63,USA,Iowa,XL,2023,4.1,Yes,nothing,Debit Card,50
34,Male,Belt,Accessories,100,USA,Michigan,L,2023,4.6,No,nothing,Credit,
67,Female,Socks,Clothing,38,USA,South Dakota,L,2023,2.5,No,nothing,Debit Card,
66,Male,Blouse,Clothing,45,USA,Nebraska,L,2023,3,Yes,nothing,Debit Card,10
28,Male,Jewelry,Accessories,91,USA,California,M,2023,3.8,No,50,Cash,
70,Female,Shorts,Clothing,82,USA,Nevada,M,2023,4.1,No,47,Debit Card,0
37,,Boots,Footwear,48,USA,Kansas,L,2023,3.3,Yes,23,Debit,10
28,Female,Coat,Outerwear,30,USA,Ohio,M,2023,5,No,nothing,Credit Card,
0,Female,T-shirt,Clothing,34,USA,Vermont,S,2023,3.8,No,nothing,Debit Card,0
37,Female,Sweater,Clothing,68,USA,Georgia,L,2023,3.3,No,16,Debit Card,0
54,M,Sunglasses,Accessories,95,USA,Maryland,M,2023,5,No,nothing,Debit Card,
50,Female,Hat,Accessories,22,USA,Connecticut,L,2023,2.9,No,nothing,Credit,0
46,Female,Gloves,Accessories,88,USA,Washington,M,2023,2.5,Yes,nothing,Debit Card,10
60,Female,Socks,Clothing,83,USA,California,M,2023,4.7,No,nothing,Bank Transfer,0
40,Female,Handbag,Accessories,87,USA,Montana,L,2023,2.9,No,nothing,Cash,0
64,Female,Coat,Outerwear,57,USA,Idaho,M,2023,3.7,No,nothing,Credit Card,0
18,Male,Coat,Outerwear,88,USA,Pennsylvania,XL,2023,4.4,No,nothing,Credit Card,0
0,Male,Pants,Clothing,20,USA,Maine,L,2023,2.9,No,21,Debit Card,
36,Female,Belt,Accessories,39,USA,Montana,L,2023,3.6,No,38,Debit Card,
51,Female,Sunglasses,Accessories,71,USA,New Jersey,S,2023,4.8,Yes,nothing,Credit Card,10
26,Male,Hoodie,Clothing,73,USA,Louisiana,L,2023,4.7,No,9,Debit Card,
68,Female,Handbag,Accessories,63,USA,Maine,M,2023,2.6,No,nothing,Cash,
27,Female,Gloves,Accessories,78,USA,Florida,L,2023,3.4,No,8,Cash,0
28,Female,Skirt,Clothing,96,USA,Missouri,L,2023,3.5,No,nothing,Debit Card,0
49,Male,Sunglasses,Accessories,81,USA,North Dakota,M,2023,3.4,No,22,Bank Transfer,0
70,Female,Dress,Clothing,95,USA,Connecticut,S,2023,5,Yes,3,Bank Transfer,10
30,Female,Gloves,Accessories,68,USA,Virginia,M,2023,4.6,No,nothing,Credit,
27,Female,Sneakers,Footwear,28,USA,Montana,L,2023,4.8,No,nothing,Bank Transfer,
19,Female,T-shirt,Clothing,30,USA,Vermont,L,2023,3.7,Yes,nothing,Cash,10
64,Male,Dress,Clothing,31,USA,Georgia,M,2023,4.7,No,nothing,Bank Transfer,0
42,Male,Handbag,Accessories,95,USA,Virginia,XL,2023,4.4,No,nothing,Bank Transfer,0
69,Female,Socks,Clothing,79,USA,Vermont,M,2023,3.5,No,nothing,Debit Card,0
28,Female,Sneakers,Footwear,39,USA,Montana,L,2023,3.8,Yes,nothing,Debit Card,50
47,Female,Jacket,Outerwear,34,USA,New Jersey,M,2023,4.7,Yes,nothing,Bank Transfer,10
69,Female,Hoodie,Clothing,28,USA,Wyoming,L,2023,3.1,Yes,30,Credit Card,20
56,Male,Sandals,Footwear,38,USA,Maine,XL,2023,5,No,nothing,Debit,
28,Female,Shoes,Footwear,55,USA,New Mexico,M,2023,3.7,No,9,Debit Card,0
50,,Sandals,Footwear,31,USA,Colorado,M,2023,3,Yes,27,Debit Card,10
39,Male,Coat,Outerwear,84,USA,Connecticut,S,2023,4.5,Yes,21,Debit Card,10
35,Female,Gloves,Accessories,93,USA,Maryland,L,2023,4.7,No,36,Credit Card,0
59,Female,Coat,Outerwear,28,USA,Oregon,L,2023,3.5,No,19,Debit Card,
44,Male,Boots,Footwear,55,USA,New York,M,2023,4.4,Yes,nothing,Cash,10
66,F,Skirt,Clothing,63,USA,Oklahoma,L,2023,2.6,Yes,nothing,Bank Transfer,10
20,Male,Skirt,Clothing,94,USA,Alabama,M,2023,4.2,No,nothing,Debit Card,
45,Male,Pants,Clothing,36,USA,North Dakota,M,2023,2.6,Yes,nothing,Debit Card,10
49,,Hat,Accessories,97,USA,Nebraska,S,2023,4.8,Yes,42,Bank Transfer,20
60,Male,Backpack,Accessories,63,USA,Arizona,L,2023,2.9,No,nothing,Cash,
61,Female,Scarf,Accessories,77,USA,Illinois,S,2023,4.3,Yes,nothing,Credit Card,10
36,Female,Scarf,Accessories,53,USA,South Carolina,XL,2023,2.6,No,nothing,Debit Card,
33,Female,Shirt,Clothing,77,USA,Kansas,M,2023,3.8,No,1,Credit,0
49,Male,Boots,Footwear,79,USA,Kansas,L,2023,4.2,No,7,Credit Card,0
31,F,Coat,Outerwear,37,USA,Idaho,M,2023,3.9,No,nothing,Debit Card,
0,Female,Belt,Accessories,94,USA,California,M,2023,3.1,No,nothing,Credit Card,
39,Female,Boots,Footwear,76,USA,North Dakota,S,2023,3.6,No,nothing,Cash,
66,Male,Sneakers,Footwear,68,USA,Georgia,S,2023,4,Yes,nothing,Credit,20
25,F,Shirt,Clothing,65,USA,Illinois,L,2023,3.4,No,nothing,Bank Transfer,
63,,Blouse,Clothing,24,USA,Delaware,M,2023,2.6,No,nothing,Credit Card,0
0,M,Jacket,Outerwear,31,USA,Connecticut,L,2023,4.5,No,nothing,Debit Card,0
20,Female,Skirt,Clothing,89,USA,Tennessee,M,2023,4.9,No,16,Debit Card,
58,Female,Socks,Clothing,49,USA,Maryland,M,2023,4.4,No,nothing,Credit,0
34,Female,Sandals,Footwear,92,USA,Rhode Island,XL,2023,3.5,No,nothing,Debit Card,0
28,Female,T-shirt,Clothing,32,USA,New York,S,2023,3.3,Yes,nothing,Bank Transfer,20
22,Male,Jacket,Outerwear,67,USA,New Mexico,L,2023,3.1,No,46,Debit Card,0
37,Male,Belt,Accessories,64,USA,California,S,2023,4.2,Yes,46,Cash,10
54,Male,Shoes,Footwear,84,USA,Maine,M,2023,4.9,No,nothing,Cash,0
65,Male,Blouse,Clothing,34,USA,New York,M,2023,3.9,Yes,nothing,Credit Card,20
57,Female,Shoes,Footwear,26,USA,Hawaii,M,2023,4.2,No,21,Cash,0
38,Female,Sweater,Clothing,50,USA,New Hampshire,S,2023,4.9,No,nothing,Credit,
0,Male,Boots,Footwear,46,USA,Nebraska,M,2023,2.8,No,nothing,Bank Transfer,0
56,,Handbag,Accessories,71,USA,Montana,M,2023,4.1,Yes,25,Debit Card,10
56,Female,Blouse,Clothing,78,USA,Wisconsin,M,2023,4.8,No,nothing,Debit Card,0
22,Female,Skirt,Clothing,35,USA,Tennessee,S,2023,4.1,Yes,12,Cash,10
57,Male,Backpack,Accessories,58,USA,Montana,M,2023,3,No,27,Debit Card,0
53,Female,Shirt,Clothing,67,USA,Michigan,L,2023,4.2,No,40,Credit Card,
53,Female,Sweater,Clothing,93,USA,Texas,L,2023,3.8,No,38,Credit Card,0
19,Male,Scarf,Accessories,81,USA,Pennsylvania,S,2023,3.3,No,nothing,Bank Transfer,0
49,Female,Handbag,Accessories,80,USA,New York,L,2023,4.7,No,nothing,Debit Card,0
44,Female,Scarf,Accessories,64,USA,Alabama,M,2023,4.3,No,30,Credit Card,0
27,Male,Jeans,Clothing,41,USA,Virginia,M,2023,2.7,No,nothing,Credit Card,0
60,Male,Socks,Clothing,79,USA,Pennsylvania,XL,2023,4.2,No,38,Cash,
62,Female,Sunglasses,Accessories,60,USA,Mississippi,L,2023,4.2,No,nothing,Debit,
52,Female,Sneakers,Footwear,91,USA,Wyoming,S,2023,2.5,No,nothing,Debit Card,
30,Female,Shoes,Footwear,66,USA,New Mexico,L,2023,3.6,Yes,nothing,Credit Card,10
66,Female,Socks,Clothing,85,USA,North Dakota,L,2023,3.4,No,nothing,Bank Transfer,0
29,Female,Sunglasses,Accessories,38,USA,New Jersey,M,2023,3.3,Yes,6,Debit Card,10
24,Female,Sweater,Clothing,23,USA,Vermont,M,2023,4.6,Yes,nothing,Debit,10
51,Female,Shoes,Footwear,71,USA,Alaska,M,2023,3.9,No,nothing,Debit Card,
67,Female,Socks,Clothing,25,USA,Indiana,M,2023,3.7,No,nothing,Debit Card,
50,Female,Boots,Footwear,39,USA,Alabama,XL,2023,3.1,No,nothing,Debit,0
37,Female,Hoodie,Clothing,20,USA,Michigan,M,2023,4.9,No,21,Debit Card,0
69,Male,Gloves,Accessories,73,USA,Washington,L,2023,4.7,No,nothing,Debit Card,
60,Female,Backpack,Accessories,63,USA,Virginia,L,2023,2.9,No,nothing,Credit Card,0
21,Female,Gloves,Accessories,94,USA,Tennessee,XL,2023,4.1,No,nothing,Cash,
44,Female,Blouse,Clothing,94,USA,South Dakota,L,2023,4,No,nothing,Cash,0
26,Female,Scarf,Accessories,71,USA,New Hampshire,L,2023,2.7,No,nothing,Debit,0
40,Female,Hat,Accessories,77,USA,South Dakota,M,2023,4,No,nothing,Debit Card,0
41,Female,Scarf,Accessories,66,USA,Pennsylvania,M,2023,2.5,Yes,nothing,Debit,10
62,Female,Sandals,Footwear,23,USA,Wisconsin,M,2023,4.5,No,nothing,Cash,
39,Male,Sweater,Clothing,60,USA,California,M,2023,3.9,Yes,nothing,Debit Card,10
53,F,Backpack,Accessories,72,USA,Rhode Island,L,2023,4.9,Yes,nothing,Bank Transfer,10
24,Female,Blouse,Clothing,35,USA,Alabama,L,2023,3.3,Yes,nothing,Debit,10
41,Female,Scarf,Accessories,31,USA,Oklahoma,M,2023,3.8,No,12,Debit,0
19,Female,Socks,Clothing,33,USA,Illinois,L,2023,2.9,No,nothing,Debit Card,
36,,Hat,Accessories,95,USA,Tennessee,M,2023,4,No,nothing,Debit Card,0
21,Female,Dress,Clothing,68,USA,Alabama,M,2023,4.1,No,10,Debit Card,
25,Female,Coat,Outerwear,87,USA,Kansas,M,2023,3.1,Yes,17,Bank Transfer,50
65,Female,Shirt,Clothing,64,USA,Arizona,XL,2023,4.6,No,24,Debit Card,0
42,Female,Shirt,Clothing,74,USA,Michigan,M,2023,4.6,No,nothing,Bank Transfer,
40,Female,Jeans,Clothing,62,USA,Missouri,L,2023,2.6,No,36,Cash,
58,Male,Socks,Clothing,97,USA,Louisiana,M,2023,5,No,nothing,Credit,
40,,Sandals,Footwear,47,USA,Connecticut,L,2023,2.9,No,23,Debit Card,
62,Female,Blouse,Clothing,83,USA,Connecticut,M,2023,3.5,Yes,nothing,Cash,50
38,Female,Shirt,Clothing,82,USA,Oregon,M,2023,3.7,Yes,20,Debit Card,10
0,Female,Sunglasses,Accessories,26,USA,West Virginia,L,2023,2.9,Yes,nothing,Debit Card,10
65,Male,Jacket,Outerwear,81,USA,Florida,M,2023,4.3,No,nothing,Bank Transfer,
55,Female,Dress,Clothing,44,USA,New Hampshire,L,2023,3.2,No,nothing,Cash,0
43,F,Sunglasses,Accessories,88,USA,Oregon,M,2023,4.2,No,nothing,Credit Card,
43,Female,Boots,Footwear,76,USA,Oregon,M,2023,4.2,No,nothing,Debit,0
45,Male,Scarf,Accessories,89,USA,Utah,M,2023,3.8,Yes,nothing,Cash,10
64,Female,Shorts,Clothing,22,USA,Missouri,M,2023,4.4,No,nothing,Debit Card,0
28,Male,Shorts,Clothing,33,USA,West Virginia,L,2023,3.1,Yes,nothing,Credit Card,10
69,Female,Jeans,Clothing,97,USA,California,XL,2023,5,No,nothing,Debit Card,
54,Male,Scarf,Accessories,57,USA,California,M,2023,4.7,No,nothing,Cash,
52,Female,Shorts,Clothing,38,USA,Illinois,M,2023,3,No,nothing,Credit Card,
23,,Sneakers,Footwear,55,USA,Hawaii,XL,2023,4.2,No,nothing,Debit Card,
26,Female,Jewelry,Accessories,37,USA,Washington,L,2023,3,Yes,nothing,Cash,10
48,Female,Shoes,Footwear,43,USA,Wisconsin,M,2023,3.7,No,nothing,Cash,0
49,Female,Hoodie,Clothing,96,USA,Virginia,M,2023,2.7,Yes,nothing,Cash,10
53,Female,Jacket,Outerwear,51,USA,Oregon,M,2023,4.3,No,8,Bank Transfer,
69,Female,Shorts,Clothing,95,USA,Pennsylvania,XL,2023,2.7,No,nothing,Bank Transfer,
26,,Socks,Clothing,26,USA,Virginia,M,2023,3.7,No,14,Credit Card,0
21,Female,Coat,Outerwear,34,USA,Hawaii,XL,2023,4.3,No,nothing,Bank Transfer,0
59,Female,Sandals,Footwear,83,USA,Nebraska,S,2023,4,No,nothing,Credit Card,0
21,Female,Backpack,Accessories,24,USA,Alaska,M,2023,3.3,No,32,Debit Card,
22,Female,Pants,Clothing,69,USA,Michigan,S,2023,4,Yes,nothing,Cash,10
26,Female,Sweater,Clothing,40,USA,North Carolina,M,2023,2.7,No,nothing,Credit Card,
41,Female,Jacket,Outerwear,87,USA,North Carolina,S,2023,4.2,No,28,Cash,0
37,Male,Sneakers,Footwear,46,USA,Minnesota,L,2023,4.6,No,nothing,Debit Card,0
30,Male,Jewelry,Accessories,82,USA,Georgia,M,2023,4.8,No,nothing,Credit Card,0
49,Female,Backpack,Accessories,81,USA,West Virginia,M,2023,2.8,No,nothing,Credit Card,0
0,Female,Jewelry,Accessories,57,USA,Delaware,M,2023,4.5,No,nothing,Bank Transfer,0
58,Female,Shoes,Footwear,49,USA,North Dakota,S,2023,3,No,nothing,Bank Transfer,0
70,Female,Jacket,Outerwear,42,USA,Florida,M,2023,4.6,No,nothing,Debit Card,0
27,Male,Jacket,Outerwear,26,USA,Oregon,M,2023,3.3,No,45,Cash,0
65,Female,T-shirt,Clothing,38,USA,Idaho,M,2023,4.4,No,nothing,Debit Card,
57,Female,Sneakers,Footwear,57,USA,Virginia,XL,2023,4.4,No,nothing,Credit Card,0
20,Female,Jacket,Outerwear,100,USA,North Dakota,XL,2023,4.3,No,nothing,Cash,
34,Male,Hoodie,Clothing,73,USA,Alabama,S,2023,3.4,Yes,27,Bank Transfer,10
59,Female,Jacket,Outerwear,66,USA,Hawaii,M,2023,2.8,No,43,Debit Card,
54,Female,T-shirt,Clothing,73,USA,Oregon,M,2023,3.4,Yes,nothing,Cash,10
0,Female,Gloves,Accessories,45,USA,Utah,M,2023,5,No,nothing,Credit Card,0
21,,Sneakers,Footwear,27,USA,Hawaii,S,2023,4.5,No,nothing,Cash,0
52,Female,T-shirt,Clothing,24,USA,Connecticut,M,2023,2.7,No,38,Credit Card,
43,Female,Sneakers,Footwear,59,USA,Wyoming,XL,2023,3.4,Yes,nothing,Credit Card,10
32,Female,Jeans,Clothing,20,USA,Delaware,S,2023,3.4,No,nothing,Debit Card,
55,Male,Handbag,Accessories,44,USA,Arkansas,M,2023,2.8,Yes,45,Bank Transfer,20
31,Female,Socks,Clothing,90,USA,Indiana,M,2023,4.7,No,47,Bank Transfer,0
0,Female,Jewelry,Accessories,36,USA,California,M,2023,4.7,No,nothing,Credit Card,
53,Female,Blouse,Clothing,95,USA,Wyoming,L,2023,4.7,No,50,Debit Card,
24,Female,Backpack,Accessories,30,USA,South Dakota,M,2023,3.4,No,nothing,Bank Transfer,
47,Male,Scarf,Accessories,65,USA,West Virginia,S,2023,3.7,No,15,Debit Card,0
63,Male,Scarf,Accessories,96,USA,Tennessee,M,2023,4.1,No,nothing,Cash,
38,Female,Shirt,Clothing,65,USA,Alaska,L,2023,2.9,No,7,Credit Card,
59,Male,Pants,Clothing,47,USA,South Dakota,L,2023,3.2,Yes,10,Debit Card,20
54,Female,Hat,Accessories,25,USA,Tennessee,S,2023,3,No,nothing,Credit,
26,Female,Coat,Outerwear,56,USA,Alabama,S,2023,4.1,No,nothing,Debit Card,
68,Male,T-shirt,Clothing,76,USA,North Carolina,M,2023,4.5,No,nothing,Debit Card,
41,Female,Socks,Clothing,60,USA,Oklahoma,M,2023,3.4,No,27,Debit Card,0
68,Male,Shirt,Clothing,67,USA,New York,L,2023,4.1,No,45,Bank Transfer,
21,Female,Sweater,Clothing,95,USA,Iowa,XL,2023,4.6,Yes,nothing,Cash,10
32,Female,Gloves,Accessories,72,USA,Alaska,M,2023,4.6,No,33,Debit Card,0
20,Male,Belt,Accessories,98,USA,Alaska,L,2023,3.4,No,nothing,Cash,0
59,Female,Jeans,Clothing,83,USA,Nebraska,M,2023,3.3,Yes,5,Credit,10
53,Female,Handbag,Accessories,37,USA,Delaware,M,2023,3.6,No,nothing,Cash,0
66,Female,T-shirt,Clothing,85,USA,Texas,L,2023,4.6,No,nothing,Bank Transfer,0
47,Female,Socks,Clothing,36,USA,Missouri,L,2023,4.3,Yes,nothing,Cash,10
58,Male,Jeans,Clothing,36,USA,Maine,S,2023,4,No,28,Credit Card,
28,Male,Scarf,Accessories,86,USA,Pennsylvania,L,2023,4.8,Yes,19,Credit Card,50
68,Female,Pants,Clothing,99,USA,Missouri,XL,2023,4.3,No,nothing,Bank Transfer,0
60,F,Blouse,Clothing,21,USA,Mississippi,XL,2023,3.3,No,nothing,Cash,
0,Male,Jacket,Outerwear,84,USA,Hawaii,L,2023,2.8,No,nothing,Cash,
