Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount Value (%)
47,F,Jacket,Outerwear,34,New Jersey,M,4.7,Yes,0,Bank Transfer,10.0
69,F,Hoodie,Clothing,28,Wyoming,L,3.1,Yes,30,Credit Card,20.0
56,M,Sandals,Footwear,38,Maine,XL,5.0,No,0,Debit Card,0.0
28,F,Shoes,Footwear,55,New Mexico,M,3.7,No,9,Debit Card,0.0
50,U,Sandals,Footwear,31,Colorado,M,3.0,Yes,27,Debit Card,10.0
39,M,Coat,Outerwear,84,Connecticut,S,4.5,Yes,21,Debit Card,10.0
35,F,Gloves,Accessories,93,Maryland,L,4.7,No,36,Credit Card,0.0
59,F,Coat,Outerwear,28,Oregon,L,3.5,No,19,Debit Card,0.0
44,M,Boots,Footwear,55,New York,M,4.4,Yes,0,Cash,10.0
66,F,Skirt,Clothing,63,Oklahoma,L,2.6,Yes,0,Bank Transfer,10.0
20,M,Skirt,Clothing,94,Alabama,M,4.2,No,0,Debit Card,0.0
45,M,Pants,Clothing,36,North Dakota,M,2.6,Yes,0,Debit Card,10.0
49,U,Hat,Accessories,97,Nebraska,S,4.8,Yes,42,Bank Transfer,20.0
60,M,Backpack,Accessories,63,Arizona,L,2.9,No,0,Cash,0.0
61,F,Scarf,Accessories,77,Illinois,S,4.3,Yes,0,Credit Card,10.0
36,F,Scarf,Accessories,53,South Carolina,XL,2.6,No,0,Debit Card,0.0
33,F,Shirt,Clothing,77,Kansas,M,3.8,No,1,Credit,0.0
49,M,Boots,Footwear,79,Kansas,L,4.2,No,7,Credit Card,0.0
31,F,Coat,Outerwear,37,Idaho,M,3.9,No,0,Debit Card,0.0
39,F,Boots,Footwear,76,North Dakota,S,3.6,No,0,Cash,0.0
66,M,Sneakers,Footwear,68,Georgia,S,4.0,Yes,0,Credit,20.0
25,F,Shirt,Clothing,65,Illinois,L,3.4,No,0,Bank Transfer,0.0
63,U,Blouse,Clothing,24,Delaware,M,2.6,No,0,Credit Card,0.0
20,F,Skirt,Clothing,89,Tennessee,M,4.9,No,16,Debit Card,0.0
58,F,Socks,Clothing,49,Maryland,M,4.4,No,0,Credit,0.0
34,F,Sandals,Footwear,92,Rhode Island,XL,3.5,No,0,Debit Card,0.0
28,F,T-shirt,Clothing,32,New York,S,3.3,Yes,0,Bank Transfer,20.0
22,M,Jacket,Outerwear,67,New Mexico,L,3.1,No,46,Debit Card,0.0
37,M,Belt,Accessories,64,California,S,4.2,Yes,46,Cash,10.0
54,M,Shoes,Footwear,84,Maine,M,4.9,No,0,Cash,0.0
65,M,Blouse,Clothing,34,New York,M,3.9,Yes,0,Credit Card,20.0
57,F,Shoes,Footwear,26,Hawaii,M,4.2,No,21,Cash,0.0
38,F,Sweater,Clothing,50,New Hampshire,S,4.9,No,0,Credit,0.0
56,U,Handbag,Accessories,71,Montana,M,4.1,Yes,25,Debit Card,10.0
56,F,Blouse,Clothing,78,Wisconsin,M,4.8,No,0,Debit Card,0.0
22,F,Skirt,Clothing,35,Tennessee,S,4.1,Yes,12,Cash,10.0
57,M,Backpack,Accessories,58,Montana,M,3.0,No,27,Debit Card,0.0
53,F,Shirt,Clothing,67,Michigan,L,4.2,No,40,Credit Card,0.0
53,F,Sweater,Clothing,93,Texas,L,3.8,No,38,Credit Card,0.0
19,M,Scarf,Accessories,81,Pennsylvania,S,3.3,No,0,Bank Transfer,0.0
49,F,Handbag,Accessories,80,New York,L,4.7,No,0,Debit Card,0.0
44,F,Scarf,Accessories,64,Alabama,M,4.3,No,30,Credit Card,0.0
27,M,Jeans,Clothing,41,Virginia,M,2.7,No,0,Credit Card,0.0
60,M,Socks,Clothing,79,Pennsylvania,XL,4.2,No,38,Cash,0.0
62,F,Sunglasses,Accessories,60,Mississippi,L,4.2,No,0,Debit Card,0.0
52,F,Sneakers,Footwear,91,Wyoming,S,2.5,No,0,Debit Card,0.0
30,F,Shoes,Footwear,66,New Mexico,L,3.6,Yes,0,Credit Card,10.0
66,F,Socks,Clothing,85,North Dakota,L,3.4,No,0,Bank Transfer,0.0
29,F,Sunglasses,Accessories,38,New Jersey,M,3.3,Yes,6,Debit Card,10.0
24,F,Sweater,Clothing,23,Vermont,M,4.6,Yes,0,Debit Card,10.0
51,F,Shoes,Footwear,71,Alaska,M,3.9,No,0,Debit Card,0.0
67,F,Socks,Clothing,25,Indiana,M,3.7,No,0,Debit Card,0.0
50,F,Boots,Footwear,39,Alabama,XL,3.1,No,0,Debit Card,0.0
37,F,Hoodie,Clothing,20,Michigan,M,4.9,No,21,Debit Card,0.0
69,M,Gloves,Accessories,73,Washington,L,4.7,No,0,Debit Card,0.0
60,F,Backpack,Accessories,63,Virginia,L,2.9,No,0,Credit Card,0.0
21,F,Gloves,Accessories,94,Tennessee,XL,4.1,No,0,Cash,0.0
44,F,Blouse,Clothing,94,South Dakota,L,4.0,No,0,Cash,0.0
26,F,Scarf,Accessories,71,New Hampshire,L,2.7,No,0,Debit Card,0.0
40,F,Hat,Accessories,77,South Dakota,M,4.0,No,0,Debit Card,0.0
41,F,Scarf,Accessories,66,Pennsylvania,M,2.5,Yes,0,Debit Card,10.0
62,F,Sandals,Footwear,23,Wisconsin,M,4.5,No,0,Cash,0.0
39,M,Sweater,Clothing,60,California,M,3.9,Yes,0,Debit Card,10.0
53,F,Backpack,Accessories,72,Rhode Island,L,4.9,Yes,0,Bank Transfer,10.0
24,F,Blouse,Clothing,35,Alabama,L,3.3,Yes,0,Debit Card,10.0
41,F,Scarf,Accessories,31,Oklahoma,M,3.8,No,12,Debit Card,0.0
19,F,Socks,Clothing,33,Illinois,L,2.9,No,0,Debit Card,0.0
36,U,Hat,Accessories,95,Tennessee,M,4.0,No,0,Debit Card,0.0
21,F,Dress,Clothing,68,Alabama,M,4.1,No,10,Debit Card,0.0
25,F,Coat,Outerwear,87,Kansas,M,3.1,Yes,17,Bank Transfer,50.0
65,F,Shirt,Clothing,64,Arizona,XL,4.6,No,24,Debit Card,0.0
42,F,Shirt,Clothing,74,Michigan,M,4.6,No,0,Bank Transfer,0.0
40,F,Jeans,Clothing,62,Missouri,L,2.6,No,36,Cash,0.0
58,M,Socks,Clothing,97,Louisiana,M,5.0,No,0,Credit,0.0
40,U,Sandals,Footwear,47,Connecticut,L,2.9,No,23,Debit Card,0.0
62,F,Blouse,Clothing,83,Connecticut,M,3.5,Yes,0,Cash,50.0
38,F,Shirt,Clothing,82,Oregon,M,3.7,Yes,20,Debit Card,10.0
65,M,Jacket,Outerwear,81,Florida,M,4.3,No,0,Bank Transfer,0.0
55,F,Dress,Clothing,44,New Hampshire,L,3.2,No,0,Cash,0.0
43,F,Sunglasses,Accessories,88,Oregon,M,4.2,No,0,Credit Card,0.0
43,F,Boots,Footwear,76,Oregon,M,4.2,No,0,Debit Card,0.0
45,M,Scarf,Accessories,89,Utah,M,3.8,Yes,0,Cash,10.0
64,F,Shorts,Clothing,22,Missouri,M,4.4,No,0,Debit Card,0.0
28,M,Shorts,Clothing,33,West Virginia,L,3.1,Yes,0,Credit Card,10.0
69,F,Jeans,Clothing,97,California,XL,5.0,No,0,Debit Card,0.0
54,M,Scarf,Accessories,57,California,M,4.7,No,0,Cash,0.0
52,F,Shorts,Clothing,38,Illinois,M,3.0,No,0,Credit Card,0.0
23,U,Sneakers,Footwear,55,Hawaii,XL,4.2,No,0,Debit Card,0.0
26,F,Jewelry,Accessories,37,Washington,L,3.0,Yes,0,Cash,10.0
48,F,Shoes,Footwear,43,Wisconsin,M,3.7,No,0,Cash,0.0
49,F,Hoodie,Clothing,96,Virginia,M,2.7,Yes,0,Cash,10.0
53,F,Jacket,Outerwear,51,Oregon,M,4.3,No,8,Bank Transfer,0.0
69,F,Shorts,Clothing,95,Pennsylvania,XL,2.7,No,0,Bank Transfer,0.0
26,U,Socks,Clothing,26,Virginia,M,3.7,No,14,Credit Card,0.0
21,F,Coat,Outerwear,34,Hawaii,XL,4.3,No,0,Bank Transfer,0.0
59,F,Sandals,Footwear,83,Nebraska,S,4.0,No,0,Credit Card,0.0
21,F,Backpack,Accessories,24,Alaska,M,3.3,No,32,Debit Card,0.0
22,F,Pants,Clothing,69,Michigan,S,4.0,Yes,0,Cash,10.0
26,F,Sweater,Clothing,40,North Carolina,M,2.7,No,0,Credit Card,0.0
41,F,Jacket,Outerwear,87,North Carolina,S,4.2,No,28,Cash,0.0
37,M,Sneakers,Footwear,46,Minnesota,L,4.6,No,0,Debit Card,0.0
30,M,Jewelry,Accessories,82,Georgia,M,4.8,No,0,Credit Card,0.0
49,F,Backpack,Accessories,81,West Virginia,M,2.8,No,0,Credit Card,0.0
58,F,Shoes,Footwear,49,North Dakota,S,3.0,No,0,Bank Transfer,0.0
70,F,Jacket,Outerwear,42,Florida,M,4.6,No,0,Debit Card,0.0
27,M,Jacket,Outerwear,26,Oregon,M,3.3,No,45,Cash,0.0
65,F,T-shirt,Clothing,38,Idaho,M,4.4,No,0,Debit Card,0.0
57,F,Sneakers,Footwear,57,Virginia,XL,4.4,No,0,Credit Card,0.0
20,F,Jacket,Outerwear,100,North Dakota,XL,4.3,No,0,Cash,0.0
34,M,Hoodie,Clothing,73,Alabama,S,3.4,Yes,27,Bank Transfer,10.0
59,F,Jacket,Outerwear,66,Hawaii,M,2.8,No,43,Debit Card,0.0
54,F,T-shirt,Clothing,73,Oregon,M,3.4,Yes,0,Cash,10.0
21,U,Sneakers,Footwear,27,Hawaii,S,4.5,No,0,Cash,0.0
52,F,T-shirt,Clothing,24,Connecticut,M,2.7,No,38,Credit Card,0.0
43,F,Sneakers,Footwear,59,Wyoming,XL,3.4,Yes,0,Credit Card,10.0
32,F,Jeans,Clothing,20,Delaware,S,3.4,No,0,Debit Card,0.0
55,M,Handbag,Accessories,44,Arkansas,M,2.8,Yes,45,Bank Transfer,20.0
31,F,Socks,Clothing,90,Indiana,M,4.7,No,47,Bank Transfer,0.0
53,F,Blouse,Clothing,95,Wyoming,L,4.7,No,50,Debit Card,0.0
24,F,Backpack,Accessories,30,South Dakota,M,3.4,No,0,Bank Transfer,0.0
47,M,Scarf,Accessories,65,West Virginia,S,3.7,No,15,Debit Card,0.0
63,M,Scarf,Accessories,96,Tennessee,M,4.1,No,0,Cash,0.0
38,F,Shirt,Clothing,65,Alaska,L,2.9,No,7,Credit Card,0.0
59,M,Pants,Clothing,47,South Dakota,L,3.2,Yes,10,Debit Card,20.0
54,F,Hat,Accessories,25,Tennessee,S,3.0,No,0,Credit,0.0
26,F,Coat,Outerwear,56,Alabama,S,4.1,No,0,Debit Card,0.0
68,M,T-shirt,Clothing,76,North Carolina,M,4.5,No,0,Debit Card,0.0
41,F,Socks,Clothing,60,Oklahoma,M,3.4,No,27,Debit Card,0.0
68,M,Shirt,Clothing,67,New York,L,4.1,No,45,Bank Transfer,0.0
21,F,Sweater,Clothing,95,Iowa,XL,4.6,Yes,0,Cash,10.0
32,F,Gloves,Accessories,72,Alaska,M,4.6,No,33,Debit Card,0.0
20,M,Belt,Accessories,98,Alaska,L,3.4,No,0,Cash,0.0
59,F,Jeans,Clothing,83,Nebraska,M,3.3,Yes,5,Credit,10.0
53,F,Handbag,Accessories,37,Delaware,M,3.6,No,0,Cash,0.0
66,F,T-shirt,Clothing,85,Texas,L,4.6,No,0,Bank Transfer,0.0
47,F,Socks,Clothing,36,Missouri,L,4.3,Yes,0,Cash,10.0
58,M,Jeans,Clothing,36,Maine,S,4.0,No,28,Credit Card,0.0
28,M,Scarf,Accessories,86,Pennsylvania,L,4.8,Yes,19,Credit Card,50.0
68,F,Pants,Clothing,99,Missouri,XL,4.3,No,0,Bank Transfer,0.0
60,F,Blouse,Clothing,21,Mississippi,XL,3.3,No,0,Cash,0.0
18,F,Sandals,Footwear,63,Texas,M,4.4,No,20,Bank Transfer,0.0
32,F,Shorts,Clothing,84,South Dakota,S,3.7,No,0,Cash,0.0
27,F,Shorts,Clothing,72,New Jersey,M,3.6,No,28,Credit Card,0.0
65,F,Skirt,Clothing,21,Connecticut,L,3.7,No,0,Debit Card,0.0
68,F,Sandals,Footwear,92,Maryland,M,5.0,No,0,Cash,0.0
55,F,Blouse,Clothing,72,Arizona,XL,2.7,No,0,Credit Card,0.0
30,M,Sandals,Footwear,83,Oklahoma,M,4.3,No,0,Cash,0.0
24,F,Shirt,Clothing,73,Utah,M,4.1,No,0,Credit Card,0.0
57,M,Socks,Clothing,98,Arkansas,M,2.6,Yes,0,Cash,20.0
23,M,T-shirt,Clothing,76,North Carolina,M,3.2,Yes,0,Bank Transfer,20.0
60,F,Hat,Accessories,60,Colorado,M,3.7,No,0,Cash,0.0
25,F,Gloves,Accessories,40,California,L,3.8,No,0,Debit Card,0.0
18,M,Socks,Clothing,93,Vermont,S,4.8,Yes,9,Bank Transfer,20.0
37,F,Dress,Clothing,98,Kansas,S,4.2,Yes,0,Credit Card,10.0
61,F,Socks,Clothing,91,Ohio,XL,2.9,Yes,0,Credit Card,10.0
41,M,Belt,Accessories,92,New Jersey,XL,2.9,No,35,Debit Card,0.0
69,M,Handbag,Accessories,87,Arizona,S,4.8,Yes,0,Credit Card,10.0
32,F,Skirt,Clothing,96,Arizona,S,2.9,No,0,Debit Card,0.0
60,M,Hoodie,Clothing,97,New Hampshire,M,4.8,No,50,Cash,0.0
43,M,Blouse,Clothing,55,Louisiana,M,4.6,No,37,Bank Transfer,0.0
61,F,Jeans,Clothing,58,Texas,L,4.4,Yes,6,Credit Card,10.0
57,M,Boots,Footwear,21,Montana,L,3.0,No,0,Cash,0.0
66,M,Coat,Outerwear,34,South Dakota,M,3.9,No,50,Debit Card,0.0
52,F,Blouse,Clothing,78,Montana,M,4.0,No,0,Cash,0.0
63,F,Handbag,Accessories,47,North Carolina,M,2.5,No,0,Bank Transfer,0.0
50,F,Sunglasses,Accessories,96,South Dakota,S,4.1,No,34,Bank Transfer,0.0
21,F,Socks,Clothing,23,Maine,S,4.8,No,0,Debit Card,0.0
42,F,Shoes,Footwear,27,Oklahoma,S,2.6,No,26,Debit Card,0.0
40,M,Backpack,Accessories,37,Nebraska,XL,3.1,No,0,Credit Card,0.0
67,F,Scarf,Accessories,79,Illinois,S,3.2,No,0,Credit Card,0.0
35,F,Backpack,Accessories,40,Colorado,M,4.2,Yes,0,Bank Transfer,10.0
18,M,Coat,Outerwear,39,Massachusetts,S,2.6,No,0,Cash,0.0
49,F,Shorts,Clothing,94,West Virginia,M,4.6,Yes,30,Debit Card,10.0
46,M,Skirt,Clothing,47,Idaho,L,4.1,Yes,0,Cash,10.0
69,F,Boots,Footwear,77,Ohio,M,2.5,Yes,5,Debit Card,50.0
27,M,Handbag,Accessories,75,Illinois,M,3.5,No,0,Cash,0.0
57,M,Dress,Clothing,82,New York,XL,4.4,Yes,0,Debit Card,10.0
58,F,Shoes,Footwear,36,Louisiana,M,2.9,No,32,Credit Card,0.0
23,U,Sneakers,Footwear,90,California,XL,3.1,No,5,Debit Card,0.0
19,M,Socks,Clothing,48,Washington,M,4.4,No,0,Bank Transfer,0.0
40,F,Jacket,Outerwear,42,South Dakota,L,4.4,No,0,Credit Card,0.0
54,F,Backpack,Accessories,33,Idaho,M,2.7,No,1,Cash,0.0
50,F,Socks,Clothing,63,North Dakota,M,4.9,No,0,Credit Card,0.0
69,U,Handbag,Accessories,53,Washington,L,3.5,No,0,Cash,0.0
42,F,Hat,Accessories,37,Alaska,L,4.8,No,45,Credit,0.0
37,M,Blouse,Clothing,92,Kansas,M,4.2,No,41,Cash,0.0
46,F,Shorts,Clothing,73,Utah,XL,4.6,No,0,Debit Card,0.0
64,M,Shirt,Clothing,38,Wyoming,L,2.9,No,10,Debit Card,0.0
20,F,Boots,Footwear,51,Maine,XL,4.0,No,0,Debit Card,0.0
40,F,Jacket,Outerwear,90,Michigan,L,4.9,No,0,Credit Card,0.0
64,M,Jacket,Outerwear,56,Illinois,L,3.1,No,0,Cash,0.0
29,M,Handbag,Accessories,33,Minnesota,M,4.4,No,0,Credit,0.0
20,U,Belt,Accessories,53,Massachusetts,S,2.5,Yes,20,Debit Card,10.0
43,M,Handbag,Accessories,24,New Jersey,S,3.4,Yes,0,Bank Transfer,10.0
60,F,Coat,Outerwear,59,Kansas,M,3.7,No,23,Credit Card,0.0
39,F,Sweater,Clothing,72,Kentucky,M,4.2,No,0,Cash,0.0
47,F,Shorts,Clothing,28,Rhode Island,S,3.4,No,0,Credit,0.0
19,F,Pants,Clothing,36,Illinois,M,3.6,No,0,Bank Transfer,0.0
52,M,Jewelry,Accessories,47,Alabama,S,4.7,No,31,Debit Card,0.0
34,M,Gloves,Accessories,62,Tennessee,M,4.7,No,48,Bank Transfer,0.0
25,F,Skirt,Clothing,98,Massachusetts,S,3.6,No,0,Debit Card,0.0
43,F,Sandals,Footwear,28,Texas,M,4.6,No,0,Cash,0.0
55,M,Socks,Clothing,86,Nebraska,S,2.6,Yes,0,Debit Card,10.0
66,F,Jewelry,Accessories,46,Pennsylvania,S,3.1,No,0,Cash,0.0
41,F,Sunglasses,Accessories,42,Virginia,XL,3.2,No,22,Cash,0.0
47,F,Coat,Outerwear,80,Vermont,S,3.9,Yes,0,Bank Transfer,10.0
51,M,Belt,Accessories,39,Oklahoma,L,4.9,No,0,Cash,0.0
44,F,Coat,Outerwear,49,Maine,M,4.1,No,30,Cash,0.0
18,M,Scarf,Accessories,32,New Jersey,M,4.2,No,0,Credit Card,0.0
33,F,Sandals,Footwear,73,Massachusetts,M,4.1,No,0,Cash,0.0
24,M,Belt,Accessories,42,New Jersey,M,3.9,No,0,Debit Card,0.0
33,M,Scarf,Accessories,58,Washington,M,2.7,No,0,Debit Card,0.0
61,F,Jewelry,Accessories,22,Arkansas,M,3.7,Yes,0,Cash,10.0
27,M,Scarf,Accessories,56,West Virginia,L,2.7,Yes,0,Cash,10.0
46,F,Pants,Clothing,70,Delaware,M,2.5,No,0,Debit Card,0.0
38,M,Shoes,Footwear,50,Texas,L,3.9,No,10,Debit Card,0.0
63,M,Boots,Footwear,21,Texas,L,3.0,Yes,0,Credit Card,10.0
47,F,Jacket,Outerwear,97,Mississippi,M,3.2,No,0,Cash,0.0
42,F,Backpack,Accessories,63,Texas,L,3.8,No,0,Credit Card,0.0
41,F,Jacket,Outerwear,60,Virginia,M,2.7,No,11,Debit Card,0.0
53,F,Boots,Footwear,52,New Hampshire,XL,3.0,No,0,Debit Card,0.0
29,F,Shoes,Footwear,32,Minnesota,M,4.1,Yes,40,Debit Card,10.0
61,M,Belt,Accessories,48,Maryland,XL,3.2,No,0,Credit Card,0.0
69,F,Jewelry,Accessories,25,Vermont,M,4.5,Yes,0,Debit Card,20.0
51,M,Jewelry,Accessories,68,Kansas,M,4.3,No,0,Debit Card,0.0
24,F,Pants,Clothing,74,Idaho,M,3.5,No,23,Credit Card,0.0
24,M,T-shirt,Clothing,88,Montana,XL,3.1,No,0,Bank Transfer,0.0
49,F,Hoodie,Clothing,32,California,M,2.7,No,24,Cash,0.0
48,M,Belt,Accessories,71,Mississippi,S,4.0,No,21,Debit Card,0.0
58,U,Boots,Footwear,62,California,M,2.7,No,0,Debit Card,0.0
32,F,Hoodie,Clothing,20,New York,L,2.7,No,22,Debit Card,0.0
57,M,Shorts,Clothing,62,Arizona,XL,4.7,No,0,Cash,0.0
69,M,Backpack,Accessories,81,Massachusetts,XL,4.5,No,0,Debit Card,0.0
42,M,Scarf,Accessories,90,Kentucky,L,3.0,No,0,Bank Transfer,0.0
30,F,Socks,Clothing,43,Vermont,S,3.6,No,0,Debit Card,0.0
35,F,Handbag,Accessories,38,Missouri,S,3.3,No,43,Credit,0.0
19,F,Sunglasses,Accessories,25,Michigan,XL,4.3,No,24,Cash,0.0
52,F,T-shirt,Clothing,98,Texas,XL,4.3,Yes,29,Cash,50.0
42,M,Dress,Clothing,75,New York,M,4.8,No,0,Bank Transfer,0.0
36,M,Sneakers,Footwear,27,New Mexico,XL,4.0,No,0,Cash,0.0
45,F,Sunglasses,Accessories,27,Mississippi,L,3.5,No,48,Cash,0.0
54,F,Blouse,Clothing,42,Washington,M,3.9,No,0,Bank Transfer,0.0
54,M,T-shirt,Clothing,90,New Mexico,M,4.4,No,0,Bank Transfer,0.0
27,F,Hat,Accessories,63,Florida,M,4.6,No,0,Credit Card,0.0
53,F,Shorts,Clothing,96,Minnesota,M,4.0,No,9,Debit Card,0.0
20,F,Hoodie,Clothing,40,New Hampshire,M,4.2,Yes,0,Debit Card,10.0
52,F,Socks,Clothing,39,Minnesota,L,4.5,Yes,0,Bank Transfer,20.0
54,F,Sunglasses,Accessories,48,Vermont,M,3.9,No,3,Cash,0.0
65,F,Blouse,Clothing,20,Minnesota,M,3.7,Yes,0,Debit Card,10.0
43,F,Jeans,Clothing,29,Massachusetts,S,3.6,Yes,13,Bank Transfer,10.0
57,M,Dress,Clothing,81,Wyoming,M,4.7,No,0,Credit Card,0.0
26,F,Socks,Clothing,30,Florida,L,2.9,No,0,Bank Transfer,0.0
57,F,Sunglasses,Accessories,37,Wisconsin,L,4.4,No,19,Debit Card,0.0
20,F,Coat,Outerwear,28,Maine,L,4.6,No,0,Credit Card,0.0
55,F,Scarf,Accessories,29,Connecticut,M,3.7,No,0,Credit,0.0
44,F,Backpack,Accessories,49,Delaware,M,3.2,No,38,Debit Card,0.0
52,M,Pants,Clothing,53,North Dakota,M,4.9,No,0,Cash,0.0
57,F,Gloves,Accessories,66,California,M,5.0,No,0,Debit Card,0.0
40,F,Jacket,Outerwear,61,New Mexico,S,3.3,No,0,Cash,0.0
23,F,Shorts,Clothing,23,Iowa,XL,4.4,No,13,Debit Card,0.0
36,M,Pants,Clothing,36,Colorado,S,4.7,No,9,Bank Transfer,0.0
59,F,Skirt,Clothing,81,Montana,L,3.6,Yes,25,Cash,10.0
63,F,Shirt,Clothing,78,Louisiana,L,3.0,Yes,0,Credit Card,20.0
60,F,Jewelry,Accessories,25,Alabama,XL,4.4,No,0,Debit Card,0.0
64,F,Backpack,Accessories,86,Nevada,XL,3.3,Yes,0,Debit Card,20.0
63,F,Jewelry,Accessories,99,Vermont,M,3.4,No,48,Credit Card,0.0
21,F,Belt,Accessories,83,New York,M,3.9,Yes,0,Bank Transfer,10.0
61,M,Dress,Clothing,33,Mississippi,L,2.9,No,0,Cash,0.0
65,F,Coat,Outerwear,44,South Carolina,M,2.9,Yes,0,Debit Card,50.0
69,F,Dress,Clothing,58,Washington,M,2.7,Yes,0,Cash,20.0
41,M,Hoodie,Clothing,93,Nevada,M,3.7,No,0,Debit Card,0.0
68,F,Shoes,Footwear,98,Nevada,L,4.7,Yes,46,Bank Transfer,10.0
41,F,Shoes,Footwear,36,Oklahoma,XL,3.1,No,38,Cash,0.0
42,M,Jacket,Outerwear,68,Mississippi,L,4.2,No,0,Credit Card,0.0
66,M,Backpack,Accessories,95,Arkansas,M,3.0,No,18,Debit Card,0.0
66,F,Jeans,Clothing,93,West Virginia,M,3.1,No,0,Cash,0.0
33,F,Jacket,Outerwear,99,Michigan,L,4.2,No,0,Cash,0.0
55,M,Sunglasses,Accessories,22,Louisiana,M,3.8,No,27,Debit Card,0.0
58,F,Gloves,Accessories,88,South Dakota,M,2.9,No,0,Bank Transfer,0.0
18,M,Jacket,Outerwear,65,North Dakota,M,4.2,No,0,Bank Transfer,0.0
49,F,T-shirt,Clothing,62,Arizona,M,3.1,No,6,Debit Card,0.0
61,M,Sandals,Footwear,55,Georgia,XL,3.6,No,0,Cash,0.0
31,F,Shorts,Clothing,97,Idaho,S,4.8,No,0,Bank Transfer,0.0
68,F,Pants,Clothing,40,Connecticut,L,3.9,Yes,0,Credit Card,50.0
48,F,Shoes,Footwear,46,Maine,M,3.0,No,0,Bank Transfer,0.0
63,M,Backpack,Accessories,75,New Hampshire,M,4.9,No,0,Credit Card,0.0
49,M,Shoes,Footwear,76,Massachusetts,M,4.8,No,38,Cash,0.0
19,M,Dress,Clothing,59,South Dakota,M,3.3,Yes,0,Credit Card,10.0
30,F,Skirt,Clothing,51,Colorado,L,2.7,Yes,0,Credit Card,10.0
50,F,Jacket,Outerwear,46,Rhode Island,XL,4.2,No,0,Credit Card,0.0
66,F,Shirt,Clothing,26,Missouri,L,3.6,Yes,0,Bank Transfer,50.0
25,F,Hoodie,Clothing,51,Wyoming,M,3.8,Yes,42,Credit Card,10.0
61,F,Scarf,Accessories,44,New Hampshire,M,3.8,No,0,Debit Card,0.0
29,M,Skirt,Clothing,82,Maine,S,4.2,No,20,Cash,0.0
53,F,Skirt,Clothing,44,Connecticut,S,2.7,No,3,Cash,0.0
24,F,Scarf,Accessories,27,Alaska,M,5.0,No,0,Cash,0.0
51,F,Sunglasses,Accessories,90,Alaska,M,4.7,No,0,Credit Card,0.0
26,U,Sandals,Footwear,58,North Carolina,S,3.2,No,0,Debit Card,0.0
59,U,Hoodie,Clothing,80,Colorado,XL,2.9,No,0,Cash,0.0
22,F,Shirt,Clothing,34,Hawaii,S,4.2,Yes,0,Credit Card,50.0
18,F,Blouse,Clothing,35,New Hampshire,XL,2.6,No,0,Debit Card,0.0
30,M,Skirt,Clothing,75,Indiana,L,4.0,No,0,Debit Card,0.0
25,F,Sunglasses,Accessories,60,Vermont,XL,2.7,No,0,Bank Transfer,0.0
39,U,Belt,Accessories,87,Iowa,L,4.0,No,0,Bank Transfer,0.0
49,F,Gloves,Accessories,41,Maryland,S,2.9,No,0,Cash,0.0
25,M,Pants,Clothing,83,New Mexico,M,3.3,No,0,Bank Transfer,0.0
23,M,Scarf,Accessories,81,Louisiana,L,4.0,No,0,Bank Transfer,0.0
33,F,T-shirt,Clothing,56,New Mexico,S,3.9,No,4,Debit Card,0.0
60,F,Shoes,Footwear,58,South Carolina,M,3.3,No,25,Debit Card,0.0
51,F,Pants,Clothing,84,Illinois,M,3.9,No,0,Cash,0.0
23,F,Gloves,Accessories,21,Minnesota,M,3.9,No,14,Bank Transfer,0.0
20,M,Socks,Clothing,35,Oregon,L,4.2,No,0,Credit Card,0.0
51,F,Sneakers,Footwear,43,Tennessee,M,4.6,Yes,0,Cash,10.0
23,F,Shorts,Clothing,20,Maryland,L,3.3,No,46,Credit Card,0.0
67,U,Blouse,Clothing,36,Wisconsin,L,4.8,No,24,Debit Card,0.0
23,F,Coat,Outerwear,70,Idaho,S,4.1,No,0,Credit,0.0
26,F,Sunglasses,Accessories,83,Wyoming,M,3.4,No,0,Credit Card,0.0
52,F,Shorts,Clothing,76,Indiana,L,3.6,No,0,Bank Transfer,0.0
52,F,Dress,Clothing,81,Texas,M,2.7,No,0,Credit Card,0.0
52,F,Handbag,Accessories,47,Ohio,XL,3.2,No,0,Cash,0.0
35,F,Boots,Footwear,35,Kansas,L,4.4,No,0,Credit Card,0.0
24,F,Pants,Clothing,85,South Carolina,L,4.9,No,0,Debit Card,0.0
43,F,Boots,Footwear,96,Michigan,XL,4.8,No,20,Bank Transfer,0.0
25,F,Skirt,Clothing,98,Nebraska,M,2.8,Yes,0,Cash,10.0
46,F,Sneakers,Footwear,52,Wisconsin,L,2.9,Yes,0,Bank Transfer,50.0
22,F,Jewelry,Accessories,84,Illinois,L,3.2,Yes,0,Debit Card,10.0
70,F,T-shirt,Clothing,71,Louisiana,L,3.5,No,0,Debit Card,0.0
49,F,Sandals,Footwear,95,Ohio,S,4.1,No,0,Debit Card,0.0
48,F,Boots,Footwear,47,Maryland,M,4.1,No,0,Cash,0.0
59,F,Coat,Outerwear,75,Texas,M,4.8,No,0,Cash,0.0
39,F,Belt,Accessories,28,Illinois,L,2.8,No,31,Credit Card,0.0
30,F,Sunglasses,Accessories,44,Pennsylvania,M,4.7,Yes,0,Bank Transfer,50.0
37,F,Sandals,Footwear,64,Alabama,XL,4.8,Yes,0,Cash,10.0
